ID,PLATFORM,BOT,BROWSER,DIST
88826,Mac OS,False,Chrome,
88827,iOS,False,Safari,iPhone
88828,Mac OS,False,Safari,
88829,Windows,False,Chrome,
88830,Mac OS,False,Safari,
88831,Android,False,Chrome,Android
88832,Mac OS,False,Safari,
88834,Mac OS,False,Safari,
88835,iOS,False,Safari,iPhone
88836,Windows,False,Chrome,
88837,Android,False,Chrome,Android
88839,iOS,False,Safari,iPhone
88840,Windows,False,Chrome,
88841,Mac OS,False,Chrome,
88842,Mac OS,False,Chrome,
88843,Mac OS,False,Chrome,
88844,Windows,False,Chrome,
88845,iOS,False,Safari,iPhone
88846,Android,False,Chrome,Android
88847,Windows,False,Chrome,
88848,iOS,False,ChromeiOS,iPhone
88849,Mac OS,False,Safari,
88850,Windows,False,Firefox,
88851,Mac OS,False,Safari,
88852,iOS,False,Firefox,iPhone
88853,Windows,False,Chrome,
88854,Windows,False,ChromiumEdge,
88855,Mac OS,False,Safari,
88856,Mac OS,False,Chrome,
88857,Mac OS,False,Chrome,
88858,Mac OS,False,Safari,
88859,Windows,False,Chrome,
88860,iOS,False,Safari,iPhone
88861,Mac OS,False,Chrome,
88862,Windows,False,Chrome,
88864,Windows,False,Chrome,
88865,Mac OS,False,Safari,
88866,Mac OS,False,Safari,
88867,Mac OS,False,Safari,
88868,Windows,False,Chrome,
88869,Android,False,Chrome,Android
88870,Mac OS,False,Safari,
88871,Windows,False,Chrome,
88872,Windows,False,ChromiumEdge,
88874,Windows,False,Chrome,
88875,iOS,False,Safari,iPhone
88876,Mac OS,False,Safari,
88877,iOS,False,Safari,iPhone
88878,Mac OS,False,Firefox,
88879,Mac OS,False,Safari,
88881,Windows,False,ChromiumEdge,
88882,Mac OS,False,Safari,
88883,Windows,False,Chrome,
88884,Windows,False,Chrome,
88885,Windows,False,Chrome,
88886,Windows,False,ChromiumEdge,
88887,Windows,False,ChromiumEdge,
88888,Windows,False,Chrome,
88889,Mac OS,False,Firefox,
88890,Mac OS,False,Safari,
88891,iOS,False,Safari,iPhone
88892,Mac OS,False,Chrome,
88893,Windows,False,Chrome,
88894,Mac OS,False,Safari,
88895,Windows,False,Chrome,
88896,Mac OS,False,Chrome,
88897,Mac OS,False,Chrome,
88898,Windows,False,Chrome,
88899,Windows,False,Chrome,
88900,iOS,False,Safari,IPad
88901,Windows,False,Firefox,
88902,Windows,False,Chrome,
88903,Windows,False,Chrome,
88904,Windows,False,Chrome,
88905,Windows,False,Chrome,
88906,Windows,False,Chrome,
88907,Mac OS,False,Safari,
88908,iOS,False,Safari,iPhone
88909,Windows,False,Chrome,
88910,iOS,False,Safari,iPhone
88911,Mac OS,False,Safari,
88912,Mac OS,False,Safari,
88913,iOS,False,Safari,iPhone
88914,Mac OS,False,Safari,
88915,iOS,False,Safari,iPhone
88916,Windows,False,Chrome,
88917,Windows,False,Chrome,
88918,Windows,False,Chrome,
88919,Windows,False,Chrome,
88920,iOS,False,,iPhone
88921,Mac OS,False,Chrome,
88922,Windows,False,Chrome,
88923,iOS,False,Safari,iPhone
88924,Mac OS,False,Safari,
88925,Windows,False,Chrome,
88926,Mac OS,False,Safari,
88927,Android,False,Chrome,Android
88928,Windows,False,Chrome,
88929,Mac OS,False,Chrome,
88930,iOS,False,ChromeiOS,iPhone
88931, ChromeOS,False,Chrome,
88932,Windows,False,Chrome,
88933,iOS,False,ChromeiOS,IPad
88934,iOS,False,Safari,iPhone
88935,Android,False,Chrome,Android
88936,Android,False,Chrome,Android
88937,Mac OS,False,Safari,
88938,Windows,False,Chrome,
88939,iOS,False,,iPhone
88940,Mac OS,False,Safari,
88941,iOS,False,Safari,iPhone
88942,Windows,False,Chrome,
88943,Windows,False,Chrome,
88944,Mac OS,False,Chrome,
88945,Windows,False,Chrome,
88946,Windows,False,Chrome,
88947,Android,False,Chrome,Android
88948,iOS,False,Safari,iPhone
88949,Windows,False,Chrome,
88950,Android,False,Chrome,Android
88951,Windows,False,ChromiumEdge,
88952,Windows,False,Chrome,
88953,Windows,False,ChromiumEdge,
88954,iOS,False,,iPhone
88955,Mac OS,False,Safari,
88956,Windows,False,ChromiumEdge,
88957,Mac OS,False,Safari,
88958,Windows,False,Chrome,
88959,Linux,False,Chrome,
88960,Mac OS,False,Safari,
88962,Android,False,Chrome,Android
88963,Mac OS,False,Safari,
88964,Windows,False,Chrome,
88965,Windows,False,ChromiumEdge,
88966,Windows,False,ChromiumEdge,
88967,iOS,False,Safari,iPhone
88968,Windows,False,Chrome,
88969,iOS,False,Safari,iPhone
88970,Mac OS,False,Chrome,
88971,Windows,False,ChromiumEdge,
88972,Windows,False,ChromiumEdge,
88973,Mac OS,False,Safari,
88974,Windows,False,Chrome,
88975,Windows,False,Chrome,
88976,iOS,False,Safari,iPhone
88977,iOS,False,Safari,iPhone
88978,Windows,False,Chrome,
88979,Mac OS,False,Chrome,
88980,Windows,False,Chrome,
88981,Mac OS,False,Chrome,
88982,Mac OS,False,Safari,
88983,Mac OS,False,Chrome,
88984,Windows,False,Chrome,
88985,iOS,False,Safari,iPhone
88986,Windows,False,Firefox,
88987,Mac OS,False,Chrome,
88988,Mac OS,False,Safari,
88989,Windows,False,Chrome,
88990,Windows,False,ChromiumEdge,
88991,Mac OS,False,Safari,
88992,Windows,False,Chrome,
88993,Windows,False,Chrome,
88995,Windows,False,Chrome,
88996,Mac OS,False,Safari,
88997,Android,False,Chrome,Android
88998,Mac OS,False,Safari,
88999,Windows,False,Chrome,
89000,iOS,False,Safari,iPhone
89001,Mac OS,False,Safari,
89002,iOS,False,Safari,iPhone
89003,Mac OS,False,Safari,
89004,Android,False,Chrome,Android
89005,Windows,False,Chrome,
89006,Windows,False,Chrome,
89007,Windows,False,Chrome,
89008,Mac OS,False,Safari,
89010,Android,False,Chrome,Android
89011,Windows,False,Chrome,
89012,Windows,False,Chrome,
89013,Windows,False,ChromiumEdge,
89014,Windows,False,Chrome,
89015,Mac OS,False,Chrome,
89016,Windows,False,Chrome,
89017,Android,False,Chrome,Android
89018,Windows,False,Chrome,
89019,Windows,False,Firefox,
89020,Windows,False,Chrome,
89021,iOS,False,Safari,iPhone
89022,Windows,False,Chrome,
89023,Mac OS,False,Safari,
89024,Windows,False,ChromiumEdge,
89025,Mac OS,False,Safari,
89026,Windows,False,Firefox,
89027,iOS,False,Safari,iPhone
89028,iOS,False,Safari,iPhone
89029,Windows,False,Chrome,
89030,Mac OS,False,Chrome,
89031,Mac OS,False,Safari,
89032,iOS,False,Safari,iPhone
89033,Android,False,Chrome,Android
89034,Windows,False,Chrome,
89035,Android,False,Chrome,Android
89036,Mac OS,False,Firefox,
89037,Mac OS,False,Chrome,
89038,Android,False,Chrome,Android
89039,Windows,False,Chrome,
89040,Windows,False,Chrome,
89041,Windows,False,Chrome,
89042,Windows,False,Chrome,
89043,Windows,False,Chrome,
89044,Windows,False,ChromiumEdge,
89045,Mac OS,False,Safari,
89046,Mac OS,False,Safari,
89047,Android,False,Chrome,Android
89048,Android,False,Chrome,Android
89049,Windows,False,Chrome,
89050,Windows,False,Chrome,
89051,iOS,False,Safari,iPhone
89052,Windows,False,ChromiumEdge,
89053,Linux,False,Chrome,
89054,Windows,False,Chrome,
89055,Mac OS,False,Chrome,
89056,Windows,False,Chrome,
89057,Mac OS,False,Safari,
89059,Android,False,Chrome,Android
89060,iOS,False,Safari,iPhone
89061,Mac OS,False,Chrome,
89062,Windows,False,ChromiumEdge,
89063,Mac OS,False,Chrome,
89064,Windows,False,Chrome,
89065,Mac OS,False,Chrome,
89066,iOS,False,Safari,iPhone
89067,Windows,False,Chrome,
89068,Windows,False,ChromiumEdge,
89069,iOS,False,Safari,iPhone
89070,iOS,False,Safari,iPhone
89071,Mac OS,False,Chrome,
89072,Mac OS,False,Safari,
89073,iOS,False,Safari,iPhone
89074,Android,False,Chrome,Android
89075,Mac OS,False,Chrome,
89076,iOS,False,Safari,iPhone
89077,iOS,False,,iPhone
89078,Mac OS,False,Safari,
89079,Windows,False,Chrome,
89080,Windows,False,Chrome,
89081,Mac OS,False,Chrome,
89082,iOS,False,Safari,iPhone
89083,Android,False,Chrome,Android
89084,iOS,False,Safari,iPhone
89085,Android,False,Chrome,Android
89086,Mac OS,False,Chrome,
89087,iOS,False,Safari,IPad
89088,iOS,False,Safari,iPhone
89089,iOS,False,Safari,iPhone
89090,Windows,False,Chrome,
89091,iOS,False,Safari,iPhone
89092,iOS,False,Safari,iPhone
89093,Android,False,Chrome,Android
89094,Windows,False,Chrome,
89095,iOS,False,Safari,iPhone
89096,Android,False,Chrome,Android
89097,Windows,False,Chrome,
89098,iOS,False,Safari,iPhone
89100,Mac OS,False,Safari,
89101,iOS,False,ChromeiOS,iPhone
89102,Mac OS,False,Safari,
89103,Mac OS,False,Chrome,
89104,Android,False,Chrome,Android
89105,Mac OS,False,Safari,
89106,Android,False,Chrome,Android
89107,iOS,False,Safari,iPhone
89108,iOS,False,ChromeiOS,iPhone
89109,Windows,False,ChromiumEdge,
89110,Windows,False,Chrome,
89111,iOS,False,ChromeiOS,iPhone
89112,Mac OS,False,Safari,
89113,Windows,False,Chrome,
89114,iOS,False,,iPhone
89115,iOS,False,Safari,iPhone
89116,Android,False,Chrome,Android
89117,Android,False,Chrome,Android
89118,Windows,False,Chrome,
89119,iOS,False,Safari,IPad
89120,iOS,False,Safari,iPhone
89121,Mac OS,False,Chrome,
89122,Windows,False,ChromiumEdge,
89123,Windows,False,Chrome,
89124,Mac OS,False,Safari,
89125,Windows,False,Chrome,
89126,Windows,False,Chrome,
89127,Windows,False,ChromiumEdge,
89128,Windows,False,Chrome,
89129,Windows,False,Chrome,
89130,Mac OS,False,Safari,
89131,iOS,False,ChromeiOS,iPhone
89132,iOS,False,Safari,iPhone
89133,iOS,False,Safari,iPhone
89134,Windows,False,Chrome,
89135,Windows,False,Chrome,
89136,Windows,False,Firefox,
89137,Windows,False,Chrome,
89138,Windows,False,Chrome,
89139,iOS,False,Safari,iPhone
89140,iOS,False,Safari,iPhone
89141,Windows,False,Chrome,
89142,iOS,False,Safari,iPhone
89143,Windows,False,Firefox,
89144,iOS,False,,iPhone
89145,Mac OS,False,Safari,
89146,Mac OS,False,Safari,
89147,iOS,False,Safari,iPhone
89148,iOS,False,Safari,iPhone
89149,iOS,False,Safari,iPhone
89150,iOS,False,,IPad
89151,Windows,False,ChromiumEdge,
89152,iOS,False,Safari,iPhone
89153,Windows,False,ChromiumEdge,
89154,Linux,False,Firefox,Ubuntu
89155,iOS,False,ChromeiOS,IPad
89156,Windows,False,Chrome,
89157,Windows,False,ChromiumEdge,
89158,Windows,False,Chrome,
89159,Windows,False,Chrome,
89160,iOS,False,,iPhone
89161,iOS,False,Safari,IPad
89162,Mac OS,False,Chrome,
89163,Windows,False,Chrome,
89164,iOS,False,ChromeiOS,IPad
89165,Android,False,Chrome,Android
89166,Windows,False,Chrome,
89167,Windows,False,Chrome,
89169,Mac OS,False,Safari,
89170,Mac OS,False,Chrome,
89171,Mac OS,False,Safari,
89172,Windows,False,Chrome,
89173,iOS,False,Safari,iPhone
89174,Windows,False,Chrome,
89175,Windows,False,ChromiumEdge,
89176,Windows,False,Firefox,
89177,Mac OS,False,Safari,
89178,Mac OS,False,Safari,
89179,Windows,False,Chrome,
89180,Windows,False,Chrome,
89181,Mac OS,False,Safari,
89182,Windows,False,Chrome,
89183,Mac OS,False,Safari,
89184,iOS,False,Safari,iPhone
89186,iOS,False,,iPhone
89187,Mac OS,False,Chrome,
89188,Mac OS,False,Safari,
89189,Mac OS,False,Safari,
89190,iOS,False,Safari,iPhone
89191,Mac OS,False,Safari,
89192,iOS,False,Safari,iPhone
89193,Windows,False,Firefox,
89194,iOS,False,Safari,iPhone
89195,iOS,False,Safari,iPhone
89197,Mac OS,False,Safari,
89198,Android,False,Chrome,Android
89199,Mac OS,False,Safari,
89200,iOS,False,Safari,iPhone
89201,Windows,False,Chrome,
89202,Windows,False,Chrome,
89203,Mac OS,False,Safari,
89204,Android,False,Chrome,Android
89205,Mac OS,False,Chrome,
89206,Windows,False,ChromiumEdge,
89207,iOS,False,Safari,iPhone
89208,Android,False,Chrome,Android
89209,Windows,False,Chrome,
89210,Windows,False,ChromiumEdge,
89211,Mac OS,False,Chrome,
89212,Mac OS,False,Safari,
89213,Mac OS,False,Chrome,
89215,iOS,False,Safari,iPhone
89216,Windows,False,Chrome,
89217,Mac OS,False,Chrome,
89218,iOS,False,Safari,iPhone
89219,Mac OS,False,Chrome,
89220,Windows,False,Chrome,
89221,Mac OS,False,Safari,
89222,Windows,False,MSEdge,
89223,Windows,False,Chrome,
89224,Windows,False,Chrome,
89225,Windows,False,Firefox,
89226, ChromeOS,False,Chrome,
89227,iOS,False,Safari,iPhone
89228,iOS,False,Safari,iPhone
89229,Mac OS,False,Chrome,
89230,Mac OS,False,Safari,
89231,Windows,False,Chrome,
89232,iOS,False,Safari,iPhone
89233,Windows,False,Chrome,
89234,Android,False,Chrome,Android
89235,Windows,False,Chrome,
89236,Windows,False,Chrome,
89237,Windows,False,Firefox,
89238,Windows,False,ChromiumEdge,
89239,Mac OS,False,Safari,
89240,Mac OS,False,Safari,
89241,Windows,False,Chrome,
89242,Android,False,Chrome,Android
89243,Mac OS,False,Chrome,
89244,Android,False,Chrome,Android
89245,Windows,False,Firefox,
89246,Android,False,Chrome,Android
89247,Windows,False,ChromiumEdge,
89248,iOS,False,Safari,iPhone
89249,iOS,False,Safari,iPhone
89250,iOS,False,Safari,iPhone
89251,Windows,False,Chrome,
89252,Windows,False,Chrome,
89253,Windows,False,Chrome,
89254,Mac OS,False,Safari,
89256,Mac OS,False,Chrome,
89257,Windows,False,Chrome,
89258,Android,False,Chrome,Android
89259,Windows,False,Chrome,
89260,Windows,False,Chrome,
89261,Windows,False,Chrome,
89262,Windows,False,ChromiumEdge,
89263,Android,False,Chrome,Android
89264,Mac OS,False,Safari,
89265,Mac OS,False,Safari,
89266,Mac OS,False,Chrome,
89267,iOS,False,ChromeiOS,iPhone
89268,Mac OS,False,Safari,
89269,Windows,False,Chrome,
89270,Mac OS,False,Safari,
89271,iOS,False,Safari,iPhone
89272,Windows,False,ChromiumEdge,
89273,iOS,False,Safari,iPhone
89274,Mac OS,False,Safari,
89275,Mac OS,False,Safari,
89276,Windows,False,Chrome,
89277,Mac OS,False,Chrome,
89278,iOS,False,Safari,iPhone
89279,Windows,False,ChromiumEdge,
89280,Windows,False,Chrome,
89281,Android,False,Chrome,Android
89282,Windows,False,ChromiumEdge,
89283,Mac OS,False,Chrome,
89284,Windows,False,Chrome,
89285,Windows,False,ChromiumEdge,
89286,Windows,False,Chrome,
89287,,False,Chrome,
89288,iOS,False,Safari,iPhone
89289,iOS,False,Safari,iPhone
89290,Windows,False,ChromiumEdge,
89291,iOS,False,,iPhone
89292,Windows,False,Chrome,
89293,Mac OS,False,Safari,
89294,Windows,False,ChromiumEdge,
89295,Mac OS,False,Safari,
89296,iOS,False,Safari,iPhone
89297,Windows,False,Chrome,
89298,Mac OS,False,Chrome,
89299,Windows,False,Chrome,
89300,Windows,False,Chrome,
89301,iOS,False,ChromeiOS,iPhone
89302,Windows,False,Chrome,
89303,iOS,False,Safari,iPhone
89304, ChromeOS,False,Chrome,
89305,Windows,False,Firefox,
89306,Windows,False,Chrome,
89307,iOS,False,,iPhone
89308,Android,False,Chrome,Android
89309,Windows,False,Chrome,
89310,Windows,False,Firefox,
89311,Windows,False,Firefox,
89312,Windows,False,Chrome,
89313,Windows,False,ChromiumEdge,
89314,Windows,False,Chrome,
89315,Windows,False,Chrome,
89316,Mac OS,False,Safari,
89317,iOS,False,Safari,iPhone
89318,Windows,False,ChromiumEdge,
89320,iOS,False,Safari,iPhone
89321,Windows,False,Chrome,
89322,Android,False,Chrome,Android
89323,Mac OS,False,Safari,
89324,Mac OS,False,Chrome,
89325,Windows,False,Firefox,
89326,Android,False,Chrome,Android
89327,Windows,False,Chrome,
89328,Windows,False,Chrome,
89329,Linux,False,Chrome,
89330,Windows,False,Firefox,
89331,iOS,False,ChromeiOS,IPad
89332,iOS,False,Safari,iPhone
89333,Windows,False,Chrome,
89334,Mac OS,False,Safari,
89335,Windows,False,ChromiumEdge,
89336,iOS,False,Safari,iPhone
89337,Android,False,Chrome,Android
89338,Android,False,Chrome,Android
89339,Windows,False,Firefox,
89340,Windows,False,Chrome,
89341,iOS,False,Safari,IPad
89342,iOS,False,,IPad
89343,Windows,False,Chrome,
89344,Windows,False,Chrome,
89345,Android,False,Chrome,Android
89346,Mac OS,False,Safari,
89347,Windows,False,Chrome,
89348,Windows,False,ChromiumEdge,
89349,Android,False,Chrome,Android
89350,Windows,False,Chrome,
89351,Mac OS,False,Chrome,
89352,Windows,False,Chrome,
89353,iOS,False,,iPhone
89354,Mac OS,False,Chrome,
89355,Windows,False,ChromiumEdge,
89356,Windows,False,Chrome,
89357,iOS,False,Safari,iPhone
89358,Android,False,Chrome,Android
89359,Android,False,Chrome,Android
89360,Windows,False,Chrome,
89361,Windows,False,ChromiumEdge,
89362,Windows,False,Chrome,
89363,Mac OS,False,Chrome,
89364,Windows,False,ChromiumEdge,
89365,Windows,False,Chrome,
89366,Mac OS,False,Safari,
89367,iOS,False,Safari,iPhone
89368,Windows,False,Chrome,
89369,Mac OS,False,Safari,
89370, ChromeOS,False,Chrome,
89371,iOS,False,Safari,iPhone
89372,Windows,False,Chrome,
89373,Windows,False,Chrome,
89374,Windows,False,ChromiumEdge,
89375,iOS,False,,IPad
89377,Windows,False,Chrome,
89378,iOS,False,Safari,iPhone
89379,iOS,False,Safari,IPad
89380,Windows,False,Chrome,
89381,Windows,False,Chrome,
89382,iOS,False,Safari,iPhone
89383,Windows,False,Chrome,
89384,iOS,False,Safari,iPhone
89385,Windows,False,Chrome,
89386,Windows,False,Chrome,
89387,Windows,False,Chrome,
89388,iOS,False,Safari,iPhone
89389,Android,False,Chrome,Android
89390,Windows,False,Chrome,
89391,Windows,False,Chrome,
89392,Windows,False,ChromiumEdge,
89393,iOS,False,Safari,iPhone
89394,Mac OS,False,Safari,
89395,Windows,False,ChromiumEdge,
89396,Windows,False,ChromiumEdge,
89397,iOS,False,Safari,iPhone
89398,Windows,False,ChromiumEdge,
89399,Windows,False,Chrome,
89400,Android,False,Chrome,Android
89401,Mac OS,False,Chrome,
89402,iOS,False,Safari,iPhone
89403,Windows,False,Chrome,
89404,Mac OS,False,Safari,
89405,iOS,False,Safari,iPhone
89406,Windows,False,Chrome,
89407,Windows,False,Chrome,
89408,Windows,False,Firefox,
89409,Windows,False,Chrome,
89410,Windows,False,Chrome,
89412,Android,False,Chrome,Android
89413,Mac OS,False,Safari,
89414,iOS,False,,iPhone
89415,Mac OS,False,Safari,
89416,Windows,False,Chrome,
89417,Windows,False,ChromiumEdge,
89418,Windows,False,Chrome,
89419,Mac OS,False,Safari,
89420,Android,False,Chrome,Android
89422,Windows,False,MSEdge,
89423,iOS,False,Safari,iPhone
89424,iOS,False,Safari,iPhone
89425,Windows,False,ChromiumEdge,
89426,Windows,False,ChromiumEdge,
89427,Windows,False,Firefox,
89428,Mac OS,False,Chrome,
89429,Windows,False,Firefox,
89430,Windows,False,Chrome,
89431,Windows,False,Chrome,
89432,Android,False,Chrome,Android
89433,Windows,False,Chrome,
89434,Mac OS,False,Chrome,
89435,Mac OS,False,Chrome,
89436,Android,False,Chrome,Android
89437,Mac OS,False,Safari,
89438,Windows,False,Chrome,
89439,Windows,False,Chrome,
89440,Windows,False,ChromiumEdge,
89441,iOS,False,,iPhone
89443,Windows,False,Chrome,
89444,Windows,False,Chrome,
89445,iOS,False,Safari,iPhone
89446,Mac OS,False,Chrome,
89447,Mac OS,False,Safari,
89448,Mac OS,False,Chrome,
89449,iOS,False,Safari,iPhone
89450,Mac OS,False,Chrome,
89451,Mac OS,False,Safari,
89452,Windows,False,Chrome,
89453,iOS,False,Safari,iPhone
89454,Mac OS,False,Chrome,
89455,Mac OS,False,Safari,
89456,Mac OS,False,Chrome,
89457,Windows,False,Chrome,
89458,iOS,False,Safari,iPhone
89459,Android,False,Chrome,Android
89460,Windows,False,Chrome,
89461,Linux,False,Chrome,
89462,Windows,False,ChromiumEdge,
89463,Mac OS,False,Chrome,
89464,Windows,False,Chrome,
89465,Mac OS,False,Chrome,
89466,Android,False,Chrome,Android
89467,Mac OS,False,Safari,
89468,iOS,False,Safari,iPhone
89469,Mac OS,False,Chrome,
89470,Android,False,Chrome,Android
89471,Windows,False,Chrome,
89472,Windows,False,ChromiumEdge,
89473,Windows,False,Chrome,
89474, ChromeOS,False,Chrome,
89475,Windows,False,Chrome,
89476,Windows,False,Chrome,
89477,iOS,False,Safari,iPhone
89478,Windows,False,Chrome,
89479,Android,False,Chrome,Android
89480,Windows,False,Chrome,
89481,iOS,False,Safari,iPhone
89482,Windows,False,Chrome,
89483,Mac OS,False,Safari,
89484,Android,False,Chrome,Android
89485,iOS,False,Safari,iPhone
89486,iOS,False,Safari,iPhone
89487,iOS,False,,IPad
89488,Windows,False,Chrome,
89489,Android,False,Chrome,Android
89490,Windows,False,Chrome,
89491,iOS,False,Safari,iPhone
89492,Mac OS,False,Safari,
89493,iOS,False,Safari,iPhone
89494,Windows,False,ChromiumEdge,
89495,Android,False,Chrome,Android
89496,iOS,False,ChromeiOS,iPhone
89497,Windows,False,ChromiumEdge,
89498,Android,False,Chrome,Android
89500,Mac OS,False,Safari,
89501,Windows,False,Chrome,
89502,iOS,False,Safari,iPhone
89503,iOS,False,Safari,iPhone
89504,Mac OS,False,Safari,
89505,Windows,False,Chrome,
89506,iOS,False,ChromeiOS,iPhone
89507,Windows,False,Firefox,
89508,Windows,False,Chrome,
89509,Android,False,Chrome,Android
89510,Mac OS,False,Chrome,
89511,Android,False,Chrome,Android
89512,iOS,False,,iPhone
89513,Windows,False,Chrome,
89514,iOS,False,Safari,iPhone
89515,Windows,False,Chrome,
89516,Mac OS,False,Chrome,
89517,Mac OS,False,Safari,
89518,Windows,False,Chrome,
89519,Windows,False,Chrome,
89520,Windows,False,Chrome,
89521,Mac OS,False,Safari,
89522,iOS,False,Safari,iPhone
89523,Windows,False,ChromiumEdge,
89524,Mac OS,False,Chrome,
89525,iOS,False,,IPad
89527,Windows,False,Chrome,
89528,Windows,False,Chrome,
89529,iOS,False,Safari,iPhone
89530,Android,False,Chrome,Android
89531,Windows,False,Chrome,
89532,Windows,False,Chrome,
89533,Android,False,Chrome,Android
89534,Windows,False,Chrome,
89535,Windows,False,Chrome,
89536,Windows,False,Chrome,
89537,iOS,False,Safari,iPhone
89538,Windows,False,Chrome,
89539,iOS,False,Safari,IPad
89540,Android,False,Chrome,Android
89541,Mac OS,False,Chrome,
89542,Mac OS,False,Chrome,
89543,Windows,False,Chrome,
89544,Windows,False,Chrome,
89545,Windows,False,ChromiumEdge,
89546,Android,False,Chrome,Android
89547,Windows,False,Chrome,
89548,Windows,False,Chrome,
89549,iOS,False,Safari,iPhone
89550,Windows,False,ChromiumEdge,
89551,iOS,False,Safari,iPhone
89552,iOS,False,Safari,iPhone
89553,iOS,False,Safari,iPhone
89554,Android,False,Chrome,Android
89555,iOS,False,Safari,iPhone
89556,Windows,False,Chrome,
89557,Windows,False,Chrome,
89558,Windows,False,Chrome,
89559,Mac OS,False,Safari,
89560,Windows,False,ChromiumEdge,
89561,Android,False,Chrome,Android
89563,iOS,False,Safari,iPhone
89564,Windows,False,Chrome,
89565,iOS,False,,IPad
89566,Windows,False,ChromiumEdge,
89567,iOS,False,Safari,iPhone
89568,Windows,False,Chrome,
89569,Mac OS,False,Safari,
89570,Android,False,Chrome,Android
89571,Windows,False,Chrome,
89572,iOS,False,ChromeiOS,iPhone
89573,Mac OS,False,Firefox,
89574,Windows,False,Chrome,
89575,iOS,False,Safari,iPhone
89576,Windows,False,Chrome,
89577,Mac OS,False,Safari,
89578,Windows,False,Chrome,
89579,Windows,False,ChromiumEdge,
89580,Android,False,Chrome,Android
89581,Windows,False,Chrome,
89582,Mac OS,False,Chrome,
89583,iOS,False,Safari,iPhone
89584,Android,False,Chrome,Android
89585,Android,False,Chrome,Android
89586,Android,False,Chrome,Android
89588,iOS,False,Safari,iPhone
89589,Windows,False,Chrome,
89590,iOS,False,,iPhone
89591,Mac OS,False,Safari,
89593,iOS,False,Safari,iPhone
89594,Windows,False,Chrome,
89595,Windows,False,Chrome,
89596,Mac OS,False,Firefox,
89597,Mac OS,False,Safari,
89598,Windows,False,ChromiumEdge,
89599,iOS,False,Safari,iPhone
89600,Windows,False,ChromiumEdge,
89601,Mac OS,False,Safari,
89602,Windows,False,Chrome,
89603,Windows,False,Firefox,
89604,Mac OS,False,Firefox,
89605,Android,False,Chrome,Android
89606,iOS,False,Safari,iPhone
89607,Mac OS,False,Safari,
89608,Android,False,Chrome,Android
89609,iOS,False,Safari,iPhone
89610,Windows,False,Chrome,
89611,Windows,False,Chrome,
89612,Windows,False,Chrome,
89613,iOS,False,,iPhone
89614,Windows,False,Chrome,
89615,Windows,False,Chrome,
89616,Mac OS,False,Safari,
89617,iOS,False,Safari,iPhone
89618,Mac OS,False,Chrome,
89619,Windows,False,Chrome,
89620,Mac OS,False,Chrome,
89621,iOS,False,Safari,iPhone
89623,Android,False,Chrome,Android
89624,Mac OS,False,Safari,
89626,Windows,False,Chrome,
89627,iOS,False,ChromeiOS,iPhone
89628,Mac OS,False,Safari,
89629,iOS,False,,iPhone
89630,iOS,False,,IPad
89631,iOS,False,Safari,iPhone
89632,Windows,False,Chrome,
89633,Mac OS,False,Safari,
89634,iOS,False,,IPad
89635,Windows,False,Chrome,
89636,Windows,False,Chrome,
89637,Windows,False,ChromiumEdge,
89638,Windows,False,Chrome,
89639,Windows,False,Chrome,
89640,Mac OS,False,Safari,
89641,Android,False,Chrome,Android
89642,Windows,False,Chrome,
89643,Mac OS,False,Safari,
89644,Windows,False,Chrome,
89645,Mac OS,False,Safari,
89646,iOS,False,Safari,iPhone
89647,Windows,False,Chrome,
89648,Windows,False,Chrome,
89649,Windows,False,Chrome,
89650,Mac OS,False,Safari,
89651,iOS,False,Safari,iPhone
89652,iOS,False,,iPhone
89653,Windows,False,ChromiumEdge,
89654,Windows,False,Chrome,
89655,Windows,False,Chrome,
89656,Windows,False,Firefox,
89657,Windows,False,Chrome,
89658,iOS,False,Safari,iPhone
89659,iOS,False,,IPad
89660,iOS,False,ChromeiOS,iPhone
89661,Windows,False,Chrome,
89662,Android,False,Chrome,Android
89663,Mac OS,False,Safari,
89664,Windows,False,Chrome,
89665,Windows,False,Chrome,
89666, ChromeOS,False,Chrome,
89667,Mac OS,False,Firefox,
89668,Mac OS,False,Safari,
89669,Windows,False,Chrome,
89670,Mac OS,False,Chrome,
89671,Windows,False,Chrome,
89672,Windows,False,Chrome,
89673,iOS,False,Safari,iPhone
89674,iOS,False,Safari,iPhone
89675,Windows,False,ChromiumEdge,
89676,Windows,False,Firefox,
89677,Windows,False,Chrome,
89678,iOS,False,Safari,iPhone
89679,Android,False,Chrome,Android
89680,Windows,False,Chrome,
89681,Windows,False,Chrome,
89682,Android,False,Chrome,Android
89683,iOS,False,Safari,iPhone
89684,Windows,False,ChromiumEdge,
89685,Windows,False,Chrome,
89687,Windows,False,Chrome,
89688,iOS,False,Safari,iPhone
89689,Mac OS,False,Safari,
89690,iOS,False,Safari,iPhone
89691,iOS,False,Safari,iPhone
89692,Windows,False,Firefox,
89693,Android,False,Chrome,Android
89694,Mac OS,False,Chrome,
89695,Windows,False,ChromiumEdge,
89696,Windows,False,Chrome,
89697,Windows,False,ChromiumEdge,
89698,Android,False,Chrome,Android
89699,Mac OS,False,Safari,
89700,iOS,False,Safari,iPhone
89701, ChromeOS,False,Chrome,
89702,Windows,False,Chrome,
89703,Windows,False,Chrome,
